2022-07-20 16:49:43,292 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 16:49:43,295 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 16:49:57,090 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 16:50:26,596 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 16:50:26,598 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 16:51:46,531 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 16:51:59,095 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 16:51:59,095 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 16:54:33,301 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 16:54:33,304 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 16:54:33,305 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 16:54:54,856 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 16:54:54,870 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 16:54:54,870 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 16:56:08,379 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 16:56:08,439 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 16:56:08,439 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 16:56:08,720 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 16:56:08,725 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 16:56:08,726 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 16:56:14,347 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 16:56:26,508 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 16:56:26,508 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 16:56:34,162 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 16:56:35,345 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 16:56:35,345 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 16:56:36,626 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 16:56:36,626 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 16:56:36,626 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 16:56:53,461 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 16:56:54,504 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 16:56:54,504 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 16:57:07,421 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 16:57:07,429 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 16:57:07,430 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 16:57:16,853 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 16:57:18,135 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 16:57:18,135 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 16:57:20,325 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 16:57:20,333 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 16:57:20,334 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 16:57:23,582 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 16:57:24,612 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 16:57:24,612 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 16:57:25,132 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 16:57:25,138 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 16:57:25,138 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 16:57:28,968 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 16:57:30,011 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 16:57:30,011 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 16:57:31,848 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 16:57:31,853 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 16:57:31,853 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 16:57:35,682 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 16:57:36,896 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 16:57:36,896 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 16:57:37,336 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 16:57:37,341 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 16:57:37,342 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 16:57:41,546 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 16:57:42,577 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 16:57:42,577 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 16:57:43,138 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 16:57:43,143 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 16:57:43,144 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 16:57:46,111 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 16:57:47,153 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 16:57:47,153 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 16:57:47,584 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 16:57:47,590 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 16:57:47,592 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 16:58:10,313 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 17:00:40,451 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 17:00:40,452 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
